Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Type,location_1,Zip Codes,Distance_to_McKeldin
554,GAME ROOM & GRILLE,Bar/Tavern/Lounge,FORT WASHINGTON,MD,20744,731 CADY DR,,Food Establishments,POINT (-76.996759 38.759786),15572,15.84673688754127
555,GARBANZO MEDITERRANEAN GRILL,,COLLEGE PARK,MD,20740,7316 BALTIMORE AVE,,Food Establishments,POINT (-76.937981 38.980049),15305,0.5571521161198937
556,GAYLORD NATIONAL - BELVEDERE,Restaurant,NATIONAL HARBOR,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
557,GAYLORD NATIONAL - GALAXY DINER,Restaurant,NATIONAL HARBOR,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
558,GAYLORD NATIONAL - IN-ROOM DINING,Restaurant,NATIONAL HARBOR,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
559,GAYLORD NATIONAL - COCOA BEAN,Coffee Shop,NATIONAL HARBOR,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
560,GAYLORD NATIONAL - NATIONAL PASTIME SPORTS BAR & GRILL,Restaurant,NATIONAL HARBOR,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
561,GAYLORD NATIONAL - OLD HICKORY STEAKHOUSE,Restaurant,OXON HILL,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
562,GAYLORD NATIONAL - PIENZA,Restaurant,NATIONAL HARBOR,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
563,GAYLORD NATIONAL - POOL BAR,Snack Bar/Concession Stand,OXON HILL,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
564,GAYLORD NATIONAL - POSE ULTRA LOUNGE,Night Club,OXON HILL,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
565,GAYLORD NATIONAL RESORT & CONVENTION CENTER-BANQUETS,Full Service/Catering,NATIONAL HARBOR,MD,20745,201 WATERFRONT ST,,Food Establishments,POINT (-77.016084 38.782417),15574,14.551355097893685
566,GAYWOOD ELEMENTARY SCHOOL,Public School,LANHAM-SEABROOK,MD,20706,6701 97TH AVE,,Food Establishments,POINT (-76.841626 38.978644),15994,5.592133874749755
567,GENEROUS JOES,Carry-out,GREENBELT,MD,20770,107 CENTERWAY,,Food Establishments,POINT (-76.875659 39.001319),16242,3.884345274593882
568,GEORGES CARRYOUT RESTAURANT,Carry-out,LANDOVER,MD,20785,7313 LANDOVER RD,,Food Establishments,POINT (-76.889288 38.92678),31451,5.0672159534026076
569,GEPPETTO CATERING,Catering Only,RIVERDALE,MD,20737,4505 QUEENSBURY RD,,Food Establishments,POINT (-76.938235 38.963028),15302,1.6223201057509928
570,GIANT FOOD 310,Grocery Store,BOWIE,MD,20715,15520 ANNAPOLIS RD,,Food Establishments,POINT (-76.734892 38.979432),16435,11.324920278273394
571,GIANT FOOD STORE 347,Grocery Store,UPPER MARLBORO,MD,20774,10480 CAMPUS WAY SOUTH,,Food Establishments,POINT (-76.823116 38.894033),8340,9.129738256832782
572,GIANT FOOD STORE 147,Grocery Store,FORT WASHINGTON,MD,20744,9580 LIVINGSTON RD,,Food Establishments,POINT (-76.995888 38.7586),15572,15.919128993499715
573,GIANT FOOD STORE 334,Grocery Store,HYATTSVILLE,MD,20782,3521 EAST WEST HWY,,Food Establishments,POINT (-76.958541 38.966772),8789,1.5077019508012843
574,GIANT FOOD STORE 123,Grocery Store,TEMPLE HILLS,MD,20748,7074 ALLENTOWN RD,,Food Establishments,POINT (-76.92675 38.793545),15817,13.307723137421394
575,GIANT FOOD STORE 342,Grocery Store,TEMPLE HILLS,MD,20748,4119 BRANCH AVE,,Food Establishments,POINT (-76.942156 38.833692),15817,10.502873082294212
576,GIANT FOOD STORE 107,Grocery Store,BELTSVILLE,MD,20705,11701 BELTSVILLE DR,,Food Establishments,POINT (-76.938201 39.049013),15750,4.367058844810123
577,GIANT FOOD STORE 340,Grocery Store,LAUREL,MD,20707,1009 FAIRLAWN AVE,,Food Establishments,POINT (-76.855715 39.096533),15996,9.017482169771142
578,GIANT FOOD STORE 316,Grocery Store,GREENBELT,MD,20770,6000 GREENBELT RD,,Food Establishments,POINT (-76.911451 38.997945),16242,1.9904877809417514
579,GIANT FOOD STORE 330,Grocery Store,MITCHELLVILLE,MD,20716,3500 CRAIN HWY,,Food Establishments,POINT (-76.718039 38.93784),16438,12.669057491790957
580,GIANT FOOD STORE 341,Grocery Store,OXON HILL,MD,20745,20 AUDREY LN,,Food Establishments,POINT (-77.002464 38.816745),15574,12.073765063575616
581,GIANT FOOD STORE 315,Grocery Store,NEW CARROLLTON,MD,20784,7546 ANNAPOLIS RD,,Food Establishments,POINT (-76.886213 38.950657),15302,3.995901381960493
582,GIANT FOOD STORE 140,Grocery Store,WEST HYATTSVILLE,MD,20782,5815 EASTERN AVE,,Food Establishments,POINT (-76.994869 38.959774),25088,3.232174103566418
583,GIANT FOOD STORE 338,Grocery Store,ACCOKEEK,MD,20607,7025 BERRY RD,,Food Establishments,POINT (-77.015108 38.661277),8834,22.71133590180063
584,GIANT FOOD STORE 326,Grocery Store,LANHAM-SEABROOK,MD,20706,10501 GREENBELT RD,,Food Establishments,POINT (-76.822734 38.98978),15994,6.591467515181415
585,GLADYS NOON SPELLMAN ELEMENTARY SCHOOL,Public School,LANDOVER,MD,20785,3324 64TH AVE,,Food Establishments,POINT (-76.90655 38.930654),31451,4.341055373748811
586,GLASSMANOR ELEMENTARY SCHOOL,Public School,OXON HILL,MD,20745,1011 MARCY AVE,,Food Establishments,POINT (-76.990244 38.817739),15574,11.85489042700712
587,GLENARDEN WOODS ELEMENTARY SCHOOL,Public School,GLENARDEN,MD,20706,7801 GLENARDEN PKWY,,Food Establishments,POINT (-76.868032 38.937239),15994,5.338234453996348
588,GLENN DALE ELEMENTARY SCHOOL,Public School,Glenn Dale,MD,20769,6700 Glenn Dale RD,,Food Establishments,POINT (-76.81518 38.981255),16240,7.000663763941665
589,GLENN DALE GOLF CLUB,Full Service,Glenn Dale,MD,20769,11501 Old Prospect Hill RD,,Food Establishments,POINT (-76.80525 38.985617),16240,7.527649937390447
590,GLENRIDGE ELEMENTARY SCHOOL,Public School,NEW CARROLLTON,MD,20784,7200 GALLATIN ST,,Food Establishments,POINT (-76.890043 38.951425),10891,3.8009502404582634
593,GOLDEN AGE ADULT DAY CARE,Health Care Facility,BOWIE,MD,20715,3112 BELAIR DR,,Food Establishments,POINT (-76.742228 38.97469),16435,10.948932750902333
594,GOLDEN BOWL,Restaurant,SPRINGDALE,MD,20774,832 LARGO CENTER DR,,Food Establishments,POINT (-76.83709 38.900298),8340,8.290440407477139
595,GOLDEN BULL RESTAURANT,,HYATTSVILLE,MD,20783,9107 RIGGS RD,,Food Establishments,POINT (-76.970579 39.004707),10889,1.8875323087076883
596,GOLDEN CHINA,Carry-out,BLADENSBURG,MD,20710,5461 ANNAPOLIS RD,,Food Establishments,POINT (-76.922621 38.938917),16001,3.461245765416994
597,GOLDEN CHINA,Carry-out,TEMPLE HILLS,MD,20748,4620 ST BARNABAS RD,,Food Establishments,POINT (-76.946334 38.825505),15817,11.066646159946549
598,GOLDEN CHINA CARRYOUT,Carry-out,WEST HYATTSVILLE,MD,20782,5908 40TH AVE,,Food Establishments,POINT (-76.949653 38.959884),8789,1.8137664390646722
599,GOLDEN CORRAL,Full Service,LARGO,MD,20774,1001 SHOPPERS WAY,,Food Establishments,POINT (-76.847548 38.903912),8340,7.720755451150061
600,GOLDEN GARDEN CARRY OUT,Carry-out,BLADENSBURG,MD,20710,5440 ANNAPOLIS RD,,Food Establishments,POINT (-76.923818 38.938876),16001,3.4419259993185776
601,GOLDEN HOUSE CARRYOUT,Carry-out,WEST HYATTSVILLE,MD,20782,6211 BELCREST RD,,Food Establishments,POINT (-76.953887 38.965807),8789,1.4672530473995673
602,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Bakery,WEST HYATTSVILLE,MD,20782,3500 EAST WEST HWY,1285,Food Establishments,POINT (-76.958574 38.966903),8789,1.5006460185474981
603,GOLDEN PAVILION ASIAN BISTRO,Full Service,BOWIE,MD,20715,6938 LAUREL BOWIE RD,,Food Establishments,POINT (-76.757494 38.985841),16435,10.09868750917453
604,GOLDEN SKILLET,Restaurant,DISTRICT HTS,MD,20747,7301 MARLBORO PIKE,,Food Establishments,POINT (-76.880718 38.848957),15814,10.06502198822849
605,SUMO HIBACHI AND WINGS,Restaurant,DISTRICT HTS,MD,20747,6002 MARLBORO PIKE,,Food Establishments,POINT (-76.902987 38.856395),15814,9.218910918602115
606,GOOD DANNY'S RESTAURANT,Carry-out,TEMPLE HILLS,MD,20748,4408 ST BARNABAS RD,,Food Establishments,POINT (-76.942898 38.82862),15817,10.852195884920624
607,GOOD EAST CARRYOUT,Carry-out,SUITLAND,MD,20746,4915 SUITLAND RD,,Food Establishments,POINT (-76.922373 38.847473),15577,9.629087944830069
608,GOOD LUCK CARRYOUT,Carry-out,OXON HILL,MD,20745,6236 OXON HILL RD,,Food Establishments,POINT (-76.986603 38.803709),15574,12.767752312576311
609,GOOD MORNING DELI,Full Service,WEST HYATTSVILLE,MD,20782,6505 BELCREST RD,104,Food Establishments,POINT (-76.953976 38.967907),8789,1.3327247025504194
610,GOODIES SUB SHOP,Carry-out,LANHAM,MD,20706,5920 PRINCESS GARDEN PKWY,,Food Establishments,POINT (-76.863781 38.962594),15994,4.663831345230834
611,GOURMET EXPRESS CATERING,Catering Only,LAUREL,MD,20707,952 4TH ST,,Food Establishments,POINT (-76.855448 39.098126),15996,9.118203227239695
612,GRACE BRETHREN CHRISTIAN SCHOOL,Private School,CLINTON,MD,20735,6501 SURRATTS RD,,Food Establishments,POINT (-76.892674 38.755698),15298,16.13105090468728
615,GRACE'S MANDARIN,Restaurant,NATIONAL HARBOR,MD,20745,188 WATERFRONT ST,,Food Establishments,POINT (-77.017281 38.783045),15572,14.526725135891786
616,GRACE'S STEAK AND SEAFOOD,Full Service,BOWIE,MD,20720,10531 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.825326 38.955853),16440,6.773750309994108
617,GRAND CHINA,Carry-out,MOUNT RAINIER,MD,20712,2300 ARUNDEL RD,,Food Establishments,POINT (-76.97145 38.945027),16003,3.159199238345177
618,GRAND MART,Grocery Store,NEW CARROLLTON,MD,20784,4600 COOPER LN,,Food Establishments,POINT (-76.904384 38.942481),10891,3.7128515693286643
619,GRANDE BUFFET & GRILL,Full Service,LAUREL,MD,20707,9636 FORT MEADE RD,,Food Establishments,POINT (-76.840044 39.095335),15996,9.42745265755165
620,GREATER MT NEBO AME CHURCH,Church/Temple/Mosque,BOWIE,MD,20716,1001 OLD MITCHELLVILLE RD,,Food Establishments,POINT (-76.716606 38.903074),16438,13.569655497134612
621,GREATER REVELATION BAPTIST CHURCH,Church/Temple/Mosque,FORT WASHINGTON,MD,20744,7617 ALLENTOWN RD,,Food Establishments,POINT (-76.940321 38.785034),15572,13.860471401602494
622,GREENBELT COMMUNITY CENTER,Multiple Facilities,GREENBELT,MD,20770,15 CRESCENT RD,,Food Establishments,POINT (-76.879293 39.000333),16242,3.6776226776770478
623,GREENBELT CONSUMER COOPERATIVE,Grocery Store,GREENBELT,MD,20770,121 CENTERWAY,,Food Establishments,POINT (-76.875607 39.001345),16242,3.887527536589114
624,GREENBELT ELEMENTARY SCHOOL,Public School,GREENBELT,MD,20770,66 RIDGE RD,,Food Establishments,POINT (-76.877233 39.011295),16242,4.049021927653235
625,CROWNE PLAZA GREENBELT,Hotel,GREENBELT,MD,20770,6400 IVY LN,,Food Establishments,POINT (-76.89705 39.008367),16242,3.0127221126156827
626,GREENBELT MIDDLE SCHOOL,Public School,GREENBELT,MD,20770,6301 BREEZEWOOD DR,,Food Establishments,POINT (-76.900737 38.999107),16242,2.5537369384236848
628,GRINGADA MEXICAN RESTAURANT,Full Service,BELTSVILLE,MD,20705,12300 BALTIMORE AVE,,Food Establishments,POINT (-76.888913 39.058685),15750,5.858122279745713
629,REDZONE BLITZ,,UPPER MARLBORO,MD,20772,9544 CRAIN HWY,,Food Establishments,POINT (-76.808279 38.759645),17002,17.264488235931072
630,GWYNN PARK HIGH SCHOOL,Public School,BRANDYWINE,MD,20613,13800 BRANDYWINE RD,,Food Establishments,POINT (-76.870917 38.700513),9221,20.090531233403517
631,GWYNN PARK MIDDLE SCHOOL,Public School,BRANDYWINE,MD,20613,8000 DYSON RD,,Food Establishments,POINT (-76.867586 38.706204),9221,19.743216475724175
632,LITTLE DELI AND CAFE,Carry-out,BELTSVILLE,MD,20705,10620 BALTIMORE AVE,,Food Establishments,POINT (-76.915598 39.029179),15750,3.378689478991941
633,NEW GRAND MART,Grocery Store,HYATTSVILLE,MD,20783,1535 UNIVERSITY BLVD,,Food Establishments,POINT (-76.98136 38.984964),10889,1.9549304645372674
634,H WINSHIP WHEATLEY CAFETERIA,Public School,CAPITOL HEIGHTS,MD,20743,8801 RITCHIE DR,,Food Establishments,POINT (-76.853672 38.874484),15568,9.129848948834733
635,SUNU HALAL,Meat/Poultry Market,HYATTSVILLE,MD,20783,2063 UNIVERSITY BLVD,,Food Establishments,POINT (-76.977215 38.983478),10889,1.7389122392038037
636,HALF NOTE LOUNGE,Full Service,BOWIE,MD,20720,4881 GLENN DALE RD,,Food Establishments,POINT (-76.812933 38.955193),16440,7.42474731541642
637,HANABI JAPANESE STEAK AND SEAFOOD,Restaurant,Forestville,MD,20747,3392 Donnell DR,,Food Establishments,POINT (-76.88463 38.845176),15814,10.241299843489916
638,HANAMI JAPANESE RESTAURANT,Full Service,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,M,Food Establishments,POINT (-76.933698 38.99136),15305,0.7176082985150306
639,HANGAR CLUB,Full Service,TEMPLE HILLS,MD,20748,6410 OLD BRANCH AVE,,Food Establishments,POINT (-76.904609 38.801266),15817,12.9238199267739
640,BONCHON HYATTSVILLE,Full Service,HYATTSVILLE,MD,20782,6507 AMERICA BLVD,107,Food Establishments,POINT (-76.952096 38.96896),8789,1.23042545974711
642,BETH'S PIZZA RESTAURANT,,CLINTON,MD,20735,8319 OLD BRANCH AVE,,Food Establishments,POINT (-76.900084 38.774157),15298,14.808390678879489
643,HARD TIMES CAFE,Full Service,COLLEGE PARK,MD,20740,4738 CHERRY HILL RD,,Food Establishments,POINT (-76.929066 39.015156),15305,2.1922042588826947
644,BROTHER JIMMY'S NATIONAL HARBOR,Restaurant,OXON HILL,MD,20745,177 FLEET ST,,Food Establishments,POINT (-77.015499 38.783175),15574,14.492616777768704
646,HEALTH SPOT CAFE,,FORT WASHINGTON,MD,20744,10709 INDIAN HEAD HWY,,Food Establishments,POINT (-76.992373 38.74478),15572,16.829253842263817
647,HEARTFIELDS ASSISTED LIVING,Health Care Facility,BOWIE,MD,20715,7600 LAUREL-BOWIE RD,,Food Establishments,POINT (-76.758602 38.995176),16435,10.058602389379976
648,HEARTLAND HEALTH CARE CENTER- ADELPHI,Health Care Facility,HYATTSVILLE,MD,20783,1801 METZEROTT RD,,Food Establishments,POINT (-76.977085 39.003837),10889,2.1202489860348686
649,MANOR CARE HEALTH SERVICES - HYATTSVILLE 4066,Health Care Facility,HYATTSVILLE,MD,20783,6500 RIGGS RD,,Food Establishments,POINT (-76.984256 38.969603),10889,2.3918067264730567
650,HEARTY'S RESTAURANT,Carry-out,LAUREL,MD,20708,13322 LAUREL BOWIE RD,,Food Establishments,POINT (-76.848469 39.074987),15999,8.046889093909153
651,HEARTY'S II,,WEST HYATTSVILLE,MD,20782,3114 QUEENS CHAPEL RD,,Food Establishments,POINT (-76.967346 38.950352),8789,2.7318929921190054
652,HEATHER HILLS ELEMENTARY SCHOOL,Public School,BOWIE,MD,20716,12605 HEMING LN,,Food Establishments,POINT (-76.732263 38.951084),16438,11.709289650827662
653,HEAVENLY EDIBLES & STUFF,Carry-out,OXON HILL,MD,20745,829 SOUTHERN AVE,,Food Establishments,POINT (-76.990263 38.829793),26015,11.042637961884774
654,HELPING HANDS ADULT DAY SERVICES,Health Care Facility,CLINTON,MD,20735,7121 OLD ALEXANDRIA FERRY RD,,Food Establishments,POINT (-76.883251 38.783758),15298,14.338854390741464
655,HELPING HANDS ADULT DAY SERVICES OF CAPITOL HEIGHTS,Private Club,CAPITOL HEIGHTS,MD,20743,5400 NORFIELD RD,,Food Establishments,POINT (-76.913913 38.872406),15568,8.009119766600747
656,HENRY'S SOUL CAFE,Carry-out,OXON HILL,MD,20745,5431 INDIAN HEAD HWY,,Food Establishments,POINT (-76.998715 38.815418),15574,12.112449778109106
657,HIBACHI BOWL,Carry-out,MITCHELLVILLE,MD,20716,3856 TOWN CENTER BLVD,,Food Establishments,POINT (-76.734029 38.943779),16438,11.7314418614081
658,HIGH BRIDGE ELEMENTARY SCHOOL,Public School,BOWIE,MD,20720,7011 HIGH BRIDGE RD,,Food Establishments,POINT (-76.773217 38.986762),16440,9.25231029925733
659,HIGH POINT HIGH SCHOOL,Public School,BELTSVILLE,MD,20705,3601 POWDER MILL RD,,Food Establishments,POINT (-76.946403 39.041594),15750,3.840276370925999
660,HIGHLAND PARK ELEMENTARY SCHOOL,Public School,LANDOVER,MD,20785,6501 LOWLAND DR,,Food Establishments,POINT (-76.895002 38.903976),31451,6.263889843664122
661,HILLHAVEN ASSISTED LIVING NURSING & REHABILITATION CENTER,Health Care Facility,HYATTSVILLE,MD,20783,3210 POWDER MILL RD,,Food Establishments,POINT (-76.951025 39.03288),10889,3.254315265859515
662,HILL'S SEAFOOD & BBQ,Carry-out,TEMPLE HILLS,MD,20748,3431 BRANCH AVE,,Food Establishments,POINT (-76.951691 38.845976),15817,9.660940772077286
663,HILTON GARDEN INN - GREENBELT,Hotel,GREENBELT,MD,20770,7810 WALKER DR,,Food Establishments,POINT (-76.895116 38.996834),16242,2.7923638650048175
664,NANA'S PIT BBQ AND SEA FOOD,Fast Food,CLINTON,MD,20735,9021 WOODYARD RD,,Food Establishments,POINT (-76.896515 38.765739),15298,15.413051278004321
665,DOUBLETREE BY HILTON LAUREL,Hotel,LAUREL,MD,20707,15101 SWEITZER LN,,Food Establishments,POINT (-76.898376 39.096737),15996,8.045693569615427
666,HIP HOP FISH & CHICKEN,Fast Food,TEMPLE HILLS,MD,20748,3173 BRANCH AVE,,Food Establishments,POINT (-76.954203 38.849511),15817,9.4233666334018
667,HOLLYWOOD ELEMENTARY SCHOOL,Public School,COLLEGE PARK,MD,20740,9811 49TH AVE,,Food Establishments,POINT (-76.923668 39.014491),15305,2.282093081146027
668,HOLY CROSS LUTHERAN CHURCH,,GREENBELT,MD,20770,6905 GREENBELT RD,,Food Establishments,POINT (-76.886382 38.995588),16242,3.228855313724601
669,HOLY FAMILY PARISH HALL,Church/Temple/Mosque,MITCHELLVILLE,MD,20721,12010 WOODMORE RD,,Food Establishments,POINT (-76.796956 38.92152),17158,9.131660068018329
670,HOLY TRINITY EPISCOPAL CHURCH,Church/Temple/Mosque,BOWIE,MD,20720,13106 ANNAPOLIS RD,,Food Establishments,POINT (-76.777297 38.972963),16440,9.077551706140266
671,Honesty Gourmet Events Banquet & Catering LLC,Catering Only,Clinton,MD,20735,9004 OLD BRANCH AVE,,Food Establishments,POINT (-76.898631 38.766456),15298,15.345281651623127
672,HONG KONG RESTAURANT,Carry-out,FORT WASHINGTON,MD,20744,988 EAST SWAN CREEK RD,,Food Establishments,POINT (-76.99158 38.725238),15572,18.15689861074398
673,HOOTERS OF LAUREL,Full Service,LAUREL,MD,20707,14707 BALTIMORE AVE,B,Food Establishments,POINT (-76.856306 39.092333),15996,8.756409106952303
674,HOPE HOUSE OF LAUREL,Group Home,LAUREL,MD,20707,419 MAIN ST,,Food Establishments,POINT (-76.849478 39.106625),15996,9.785551948134929
675,HOUSE OF CHANG III,Full Service,UPPER MARLBORO,MD,20774,64 WATKINS PARK DR,,Food Establishments,POINT (-76.790778 38.898174),8340,10.282731971978489
676,HOUSE OF CHINA CARRY OUT,Carry-out,RIVERDALE,MD,20737,6818 RIVERDALE RD,,Food Establishments,POINT (-76.897472 38.964365),15302,2.963494085558313
677,HOUSE OF LEE,Carry-out,SUITLAND,MD,20746,6401 MAXWELL DR,,Food Establishments,POINT (-76.895864 38.815044),15577,12.08273701924966
678,AMBER SPICE,Full Service,LAUREL,MD,20707,13524 BALTIMORE AVE,,Food Establishments,POINT (-76.868783 39.075845),15996,7.43747106471641
679,HUNAN CHINA,Carry-out,SPRINGDALE,MD,20774,792 HARRY S TRUMAN DR,,Food Establishments,POINT (-76.82855 38.879502),8340,9.659840800697713
680,HUNAN CHINA,Carry-out,Greenbelt,MD,20770,9234 Springhill LN,,Food Establishments,POINT (-76.902633 39.004394),16242,2.615396488328695
681,HUNAN DELIGHT,Carry-out,BOWIE,MD,20715,3329 SUPERIOR LN,A,Food Establishments,POINT (-76.733027 38.979194),16435,11.425929525421829
682,BENNY'S RESTAURANT,Carry-out,CAPITOL HEIGHTS,MD,20743,9111 CENTRAL AVE,,Food Establishments,POINT (-76.850642 38.891062),15568,8.288992051042953
683,HUNAN EAST RESTAURANT,Carry-out,DISTRICT HTS,MD,20747,5760 SILVER HILL RD,,Food Establishments,POINT (-76.907655 38.854355),15814,9.297606624832678
684,HUNAN EXPRESS,Carry-out,BELTSVILLE,MD,20705,5039 GARRETT AVE,,Food Establishments,POINT (-76.905043 39.041218),15750,4.379992621446257
685,HUNAN GARDEN RESTAURANT,Carry-out,BOWIE,MD,20716,15712 MOUNT OAK RD,,Food Establishments,POINT (-76.732115 38.925834),16438,12.19609962481914
686,HUNAN GOURMET,Carry-out,DISTRICT HTS,MD,20747,3304 WALTERS LN,,Food Establishments,POINT (-76.891921 38.844382),15814,10.175739237935982
687,NEW VISION SEOULIA RESTAURANT & LIQUORS,Full Service,BELTSVILLE,MD,20705,10820 RHODE ISLAND AVE,J  & L,Food Establishments,POINT (-76.913118 39.034213),15750,3.7482062728761165
688,HUNAN HUT,Carry-out,HYATTSVILLE,MD,20783,7967 NEW HAMPSHIRE AVE,,Food Establishments,POINT (-76.987471 38.990208),10889,2.3016778631361987
689,HUNAN TREASURE RESTAURANT,Full Service,GREENBELT,MD,20770,7537 GREENBELT RD,,Food Establishments,POINT (-76.87776 38.994076),16242,3.6668943676055776
690,HYATTSVILLE ELEMENTARY SCHOOL,Public School,HYATTSVILLE,MD,20781,5311 43RD AVE,,Food Establishments,POINT (-76.942853 38.954922),8347,2.1425131423437653
691,HYATTSVILLE MIDDLE SCHOOL,Public School,HYATTSVILLE,MD,20781,6001 42ND AVE,,Food Establishments,POINT (-76.946454 38.960366),8347,1.765223963367258
692,ICHIBAN SUSHI ASIAN BISTRO,Full Service,BOWIE,MD,20716,3921 EVERGREEN PKWY,,Food Establishments,POINT (-76.734575 38.942621),16438,11.7231499975759
693,IHOP,Full Service,CAPITOL HEIGHTS,MD,20743,9003 CENTRAL AVE,,Food Establishments,POINT (-76.850734 38.891038),15568,8.287259245393514
694,IHOP,Full Service,BRENTWOOD,MD,20722,3601 BLADENSBURG RD,,Food Establishments,POINT (-76.950873 38.934935),17161,3.5317665236635523
695,IHOP 3262,Full Service,NEW CARROLLTON,MD,20784,8500 ANNAPOLIS RD,G,Food Establishments,POINT (-76.86834 38.958385),10891,4.547825262045175
697,IHOP,Restaurant,OXON HILL,MD,20745,6171 OXON HILL RD,,Food Establishments,POINT (-76.982714 38.804168),15574,12.701406054532404
